No,Language,Class,Subject,Title,YoutubeLink,Description,DriveLink,next,,,,,
1867,Marathi,8,Science,ऊर्जेचे स्रोत (Sources of Energy) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=NinpHYtnUAI&index=4&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video covers all types of energy sources, renewable as well as non-renewable. The problems with conventional energy sources and the measures taken to control them are also explained.",http://bit.ly/2ngxUVj,3,,,,,
1868,Marathi,8,Science,पेशीरचना व सूक्ष्मजीव(Structure of Cells and Microorganisms) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=wS5jUgDVAqA&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM&index=5,"This video gives a description of the various parts of a cell, like nucleus, mitochondria, golgi apparatus etc. The functions of each of these parts is explained. Later on, various types of microorganisms like algae, bacteria, fungus, virus etc. are discussed and the uses of these microorganisms and also the harm they inflict on humans is explained.",http://bit.ly/2lTZ57X,3,,,,,
1869,Marathi,8,Science,हवा (Air) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=a7PU9KoGyA4&index=6&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video covers the composition of the atmosphere and details about each constituent. Topics like methods of producing oxygen in the air, fixation of nitrogen, uses of inert gases etc. are covered. Air pollution is taken up later and laws and solutions for tackling air pollution are discussed. The video ends with a discussion on the role of an observatory.",http://bit.ly/2nmEMx2,3,,,,,
1870,Marathi,8,Science,रोग (Disease) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=0Sn1u88tI5k&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM&index=7,"This video begins with a motivation for the topic. Later diseases are classified in various types. Some important diseases like polio, chicken pox, rabies etc. are covered in detail with their symptoms explained and their causes and prevention methods enlisted and their cures discussed. The video ends with a discussion on AIDS.",http://bit.ly/2mTcJaY,3,,,,,
1871,Marathi,8,Science,जैविक विविधता(Biodiversity) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=NQWYzU3XBHo&index=8&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"The variety observed in living organisms is explained in this video. Also, the factors causing a reduction in the diversity are explained. Methods to preserve and protect the biodiversity are also discussed.",http://bit.ly/2n24rht,3,,,,,
1872,Marathi,8,Science,मृदा (Soil) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=QzFvMpMC78s&index=9&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"In this video, soil and its properties and uses are explained. Types of soil are discussed. The process of soil formation is explained. Soil erosion and methods to control it are explained. Finally, soil pollution and soil testing are discussed.",http://bit.ly/2mELe4a,3,,,,,
1873,Marathi,8,Science,पशुसंगोपन (Animal Husbandry) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=3FmsqVVsYaw&index=10&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"This video begins with the uses of animals in our daily lives. Various aspects related to animal husbandry like shelter, food and health of animals are covered. The use of cross-breed strains for increasing productivity is discussed. Later on, occupations complementary to agriculture are taken up, like poultry farming, sericulture, pisciculture etc.",http://bit.ly/2mkf9vd,3,,,,,
1874,Marathi,8,Science,शेती (Agriculture) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=d4ffjS90bVs&index=11&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,This video covers the different aspects of agriculture and gives details about the different operations involved. The tools used for agriculture are discussed. The video ends with a discussion on tissue culture.,http://bit.ly/2nxsoKd,3,,,,,
1875,Marathi,8,Science,अणूची संरचना (Structure of Atoms) - Class 8 Science - Marathi,https://www.youtube.com/watch?v=ENandNOV-LE&index=12&list=PLFBHsqw1knQc_G6BnoTWrjUN2VGVK0htM,"In this video, the various theories related to the structure of atom, like Dalton's atomic theory, Thomson's model, Rutherford's model are explained. Subatomic particles like protons, electrons, neutrons and their properties are explained. Concepts like atomic number, mass number, valency, isotope etc. are introduced.",http://bit.ly/2nxilVc,3,,,,,
1876,Marathi,8,Science,रासायनिक अभिक्रिया आणित्यांचे प्रकार (Chemical Reactions & their Types),https://www.youtube.com/watch?v=p1Z9bUhA7G8,"This video covers defines chemical reactions and covers their various types like displacement reactions, combination reactions, oxidation reactions etc. Role of catalyst and heat in a chemical reaction is also discussed.",http://bit.ly/2BwIIFa,3,,,,,
1877,Marathi,8,Science,धातू आणि अधातू : भाग १/२(Metals and Non-Metals : Part 1/2),https://www.youtube.com/watch?v=FUiFaEHAQNA,"Learn about Metals and Non-Metals and understand how to differentiate them based on properties like ductility, lustre, conductivity, sonority etc.",http://bit.ly/2oeHoyD,0,,,,,
1878,Marathi,8,Science,धातू आणि अधातू : भाग २/२(Metals and Non-Metals : Part 2/2),https://www.youtube.com/watch?v=2gH_1wnjx-c&feature=youtu.be,"In this video, you will learn about the chemical reactions and uses of metals and non-metals, as well as the concepts of noble metals, rusting and alloy.",http://bit.ly/2sue1xi,2,,,,,
1879,Marathi,8,Science,पदार्थाची गुणवैशिष्ट्ये(Properties of Substances),https://www.youtube.com/watch?v=YRYb9wzhExA,"Learn about the three states of matter, Solid, Liquid and Gas, and their transition from one state to another. Also learn about processes like Evaporation, Condensation, Freezing and Distillation.",http://bit.ly/2HlGuZU,3,,,,,
1880,Marathi,8,Science,वातावरणीय दाब(Atmospheric Pressure),https://www.youtube.com/watch?v=EaTklbORncs,"Learn about atmospheric pressure and its importance in our daily life, along with the examples of how a few daily life mechanisms work using the principles of pressure.",http://bit.ly/2HhlzHj,3,,,,,
1881,,,,,,,,,,,,,
1882,,,,,,,,,,,,,
1883,,,,,,,,,,,,,
1884,,,,,,,,,,,,,
1885,,,,,,,,,,,,,
1886,,,,,,,,,,,,,
1887,,,,,,,,,,,,,
1888,,,,,,,,,,,,,
1889,,,,,,,,,,,,,
1890,,,,,,,,,,,,,
1891,,,,,,,,,,,,,
1892,,,,,,,,,,,,,
1893,,,,,,,,,,,,,
1894,,,,,,,,,,,,,
1895,,,,,,,,,,,,,
1896,,,,,,,,,,,,,
1897,,,,,,,,,,,,,
1898,,,,,,,,,,,,,
1899,,,,,,,,,,,,,
1900,,,,,,,,,,,,,
1901,,,,,,,,,,,,,
1902,,,,,,,,,,,,,
1903,,,,,,,,,,,,,
1904,,,,,,,,,,,,,
1905,,,,,,,,,,,,,
1906,,,,,,,,,,,,,
1907,,,,,,,,,,,,,
1908,,,,,,,,,,,,,
1909,,,,,,,,,,,,,
1910,,,,,,,,,,,,,
1911,,,,,,,,,,,,,
1912,,,,,,,,,,,,,
1913,,,,,,,,,,,,,
1914,,,,,,,,,,,,,
1915,,,,,,,,,,,,,
1916,,,,,,,,,,,,,
1917,,,,,,,,,,,,,
1918,,,,,,,,,,,,,
1919,,,,,,,,,,,,,
1920,,,,,,,,,,,,,
1921,,,,,,,,,,,,,
1922,,,,,,,,,,,,,
1923,,,,,,,,,,,,,
1924,,,,,,,,,,,,,
1925,,,,,,,,,,,,,
1926,,,,,,,,,,,,,
1927,,,,,,,,,,,,,
1928,,,,,,,,,,,,,
1929,,,,,,,,,,,,,
1930,,,,,,,,,,,,,
1931,,,,,,,,,,,,,
1932,,,,,,,,,,,,,
1933,,,,,,,,,,,,,
1934,,,,,,,,,,,,,
1935,,,,,,,,,,,,,
1936,,,,,,,,,,,,,
1937,,,,,,,,,,,,,
1938,,,,,,,,,,,,,
1939,,,,,,,,,,,,,
1940,,,,,,,,,,,,,
1941,,,,,,,,,,,,,
1942,,,,,,,,,,,,,
1943,,,,,,,,,,,,,
1944,,,,,,,,,,,,,
1945,,,,,,,,,,,,,
1946,,,,,,,,,,,,,
1947,,,,,,,,,,,,,
1948,,,,,,,,,,,,,
1949,,,,,,,,,,,,,
1950,,,,,,,,,,,,,
1951,,,,,,,,,,,,,
1952,,,,,,,,,,,,,
1953,,,,,,,,,,,,,
1954,,,,,,,,,,,,,
1955,,,,,,,,,,,,,
1956,,,,,,,,,,,,,
1957,,,,,,,,,,,,,
1958,,,,,,,,,,,,,
1959,,,,,,,,,,,,,
1960,,,,,,,,,,,,,
1961,,,,,,,,,,,,,
1962,,,,,,,,,,,,,
1963,Odia,10,Maths,ଦ୍ୱିଘାତ ସମୀକରଣ(Quadratic Equations): Part 1/3 - Odia Maths,https://www.youtube.com/watch?v=zw6ucL3Tf68&index=1&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq,"This video is on 'Quadratic Polynomials'. It explains quadratic polynomials, quadratic equation, and their roots. It also throws light on finding the roots and their few properties",http://bit.ly/2mli5YA,0,,,,,
1964,Odia,10,Maths,ଦ୍ୱିଘାତ ସମୀକରଣ(Quadratic Equations): Part 2/3 - Odia Maths,https://www.youtube.com/watch?v=tjucMJgCQtc&index=2&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq,"This video explains the discriminant of a quadratic equation and its significance. The nature of roots for various signs of the discriminant is explained and in the end, roots are expressed as a function of the discriminant.",http://bit.ly/2mG3uu3,1,,,,,
1965,Odia,10,Maths,ଦ୍ୱିଘାତ ସମୀକରଣ(Quadratic Equations): Part 3/3 - Odia Maths,https://www.youtube.com/watch?v=8IEWei1Gw_E&index=3&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq,This video demonstrates how a few higher order polynomials can be reduced to quadratic equations by proper substitution.,http://bit.ly/2nhrF3C,2,,,,,
1966,Odia,10,Maths,ସମ୍ଭାବ୍ୟତା (Probability) - Part 1 - Odia Maths,https://www.youtube.com/watch?v=thrg_sFUPAo&index=4&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq,"This video begins with a motivational examples explaining the importance of Probability in real life. Later on, various important concepts like sample space, set, event, theoretical and empirical probability etc. are explained with illustrative examples.",http://bit.ly/2nygHCM,0,,,,,
1967,Odia,10,Maths,ସମ୍ଭାବ୍ୟତା (Probability) - Part 2 - Odia Maths,https://www.youtube.com/watch?v=VzGwXelAwlg&index=5&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq,"This video begins with a definition of set, sample space and events. Later on, types of events, like compound events, mutually exclusive events are explained. Finding the probability of an event is explained with examples. At the end, the method of finding the probability of union of events is explained.",http://bit.ly/2ny1Loe,2,,,,,
1968,Odia,10,Maths,କମ୍ପ୍ୟୁଟର (Computers) - Odia Maths,https://www.youtube.com/watch?v=4pCCaQvl-Xo&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq&index=6,"The video explains the various parts of a computer and later, decimal to binary and binary to decimal conversion is explained.",http://bit.ly/2nhxAFR,3,,,,,
1969,Odia,10,Maths,ବୃତ୍ତ ର କ୍ଷେତ୍ରଫଳ (Area of a Circle),https://www.youtube.com/watch?v=BbXzyD6APfc&list=PLFBHsqw1knQeDvdc-xwJnRq5QfeRkXjgq&index=7,"This video begins explains the formula for the area of a circle and builds the intuition for it by relating it to the area of a rectangle. Later, areas of annular regions, sectors and segments are explained with illustrative examples.",https://bit.ly/2uz9pan,3,,,,,
1970,,,,,,,,,,,,,
1971,,,,,,,,,,,,,
1972,,,,,,,,,,,,,
1973,,,,,,,,,,,,,
1974,,,,,,,,,,,,,
1975,,,,,,,,,,,,,
1976,,,,,,,,,,,,,
1977,,,,,,,,,,,,,
1978,,,,,,,,,,,,,
1979,,,,,,,,,,,,,
1980,,,,,,,,,,,,,
1981,,,,,,,,,,,,,
1982,,,,,,,,,,,,,
1983,,,,,,,,,,,,,
1984,,,,,,,,,,,,,
1985,,,,,,,,,,,,,
1986,,,,,,,,,,,,,
1987,,,,,,,,,,,,,
1988,,,,,,,,,,,,,
1989,,,,,,,,,,,,,
1990,,,,,,,,,,,,,
1991,,,,,,,,,,,,,
1992,,,,,,,,,,,,,
1993,,,,,,,,,,,,,
1994,,,,,,,,,,,,,
1995,,,,,,,,,,,,,
1996,,,,,,,,,,,,,
1997,,,,,,,,,,,,,
1998,,,,,,,,,,,,,
1999,,,,,,,,,,,,,
2000,,,,,,,,,,,,,
2001,,,,,,,,,,,,,
2002,,,,,,,,,,,,,
2003,,,,,,,,,,,,,
2004,,,,,,,,,,,,,
2005,,,,,,,,,,,,,
2006,,,,,,,,,,,,,
2007,,,,,,,,,,,,,
2008,,,,,,,,,,,,,
2009,,,,,,,,,,,,,
2010,,,,,,,,,,,,,
2011,,,,,,,,,,,,,
2012,,,,,,,,,,,,,
2013,,,,,,,,,,,,,
2014,,,,,,,,,,,,,
2015,,,,,,,,,,,,,
2016,,,,,,,,,,,,,
2017,,,,,,,,,,,,,
2018,,,,,,,,,,,,,
2019,,,,,,,,,,,,,
2020,,,,,,,,,,,,,
2021,,,,,,,,,,,,,
2022,,,,,,,,,,,,,
2023,,,,,,,,,,,,,
2024,,,,,,,,,,,,,
2025,,,,,,,,,,,,,
2026,,,,,,,,,,,,,
2027,,,,,,,,,,,,,
2028,,,,,,,,,,,,,
2029,,,,,,,,,,,,,
2030,,,,,,,,,,,,,
2031,,,,,,,,,,,,,
2032,,,,,,,,,,,,,
2033,,,,,,,,,,,,,
2034,,,,,,,,,,,,,
2035,,,,,,,,,,,,,
2036,,,,,,,,,,,,,
2037,,,,,,,,,,,,,
2038,,,,,,,,,,,,,
2039,,,,,,,,,,,,,
2040,,,,,,,,,,,,,
2041,,,,,,,,,,,,,
2042,,,,,,,,,,,,,
2043,,,,,,,,,,,,,
2044,,,,,,,,,,,,,
2045,,,,,,,,,,,,,
2046,,,,,,,,,,,,,
2047,,,,,,,,,,,,,
2048,,,,,,,,,,,,,
2049,,,,,,,,,,,,,
2050,,,,,,,,,,,,,
2051,,,,,,,,,,,,,
2052,,,,,,,,,,,,,
2053,,,,,,,,,,,,,
2054,,,,,,,,,,,,,
2055,,,,,,,,,,,,,
2056,,,,,,,,,,,,,
2057,,,,,,,,,,,,,
2058,,,,,,,,,,,,,
2059,,,,,,,,,,,,,
2060,,,,,,,,,,,,,
2061,,,,,,,,,,,,,
2062,,,,,,,,,,,,,
2063,Odia,9&10,Science,ବିଦ୍ୟୁତ (Electricity): Part 1/3 - Odia Science,https://www.youtube.com/watch?v=t2U1QNbbAXo&index=1&list=PLFBHsqw1knQeOojRpeqvdSYD1swbmrAP3,This video explains electric current and charge and the relation between them. A basic circuit is then explained and the flow of current is discussed. Basic electrical symbols are then explained.,http://bit.ly/2mU8b4d,0,Part 1,,,,
2064,Odia,9&10,Science,ବିଦ୍ୟୁତ (Electricity): Part 2/3 - Odia Science,https://www.youtube.com/watch?v=lOJjTSeLJL0&index=2&list=PLFBHsqw1knQeOojRpeqvdSYD1swbmrAP3,"The video begins with a discussion of electronic charge and then electric potential is discussed. After that, the Ohm's Law is discussed and the concept of resistance is introduced.",http://bit.ly/2mlwKUz,2,Part 2,,,,
2065,,,,,,,,,,,,,
2066,Odia,9&10,Science,ରାସା୍ୟନିକ ପ୍ରତିକ୍ରିୟା ଓରାସାୟନିକ ସମୀକରଣ(Chemical Reactions and Equations) - Odia Science,https://www.youtube.com/watch?v=OOuwmJIt0oU&index=3&list=PLFBHsqw1knQeOojRpeqvdSYD1swbmrAP3,"This video teaches how to write and balance a chemical equation. The different types of reactions are explained and topics like corrosion, and rancidity are also taken up.",http://bit.ly/2mlvK2w,3,,,,,
2067,Odia,9&10,Science,ଅମ୍ଳ କ୍ଷରକ ଓ ଲବଣ(Acids Bases and Salts) - Odia Science,https://www.youtube.com/watch?v=SCjWpGxJwHE&feature=push-u-sub&attr_tag=dmw0EJlaguTQt6_2-6,"Learn what are acids, bases and salts as well as how to distinguish between them using physical and chemical tests, as well as indicators.",http://bit.ly/2BxLY30,3,Part 1,,,,
2068,,,,,,,,,,,,,
2069,,,,,,,,,,,,,
2070,,,,,,,,,,,,,
2071,Odia,9&10,Science,ମୌଳିକ ଗୁ୍ଡିକର ପର୍ଯ୍ୟାୟ(Periodic Classification of Elements),https://www.youtube.com/watch?v=IkAh8xx9_Tk,"Learn about the evolution of the periodic table from Dobereiner's triads, Newland's Octave, Mendeleev's periodic table to finally the modern periodic table.",http://bit.ly/2EHxeRl,3,,,,,
2072,Odia,9&10,Science,ଧାତୁ ଓ ଅଧାତୁ (Metals and Non metals),https://www.youtube.com/watch?v=7f7kgBDWcj8&feature=push-u-sub&attr_tag=5wgKhJ3KmjuanFzE-6,"Learn what are metals and non metals, and how to differentiate between them based on their physical properties like Lustre, Ductility and Malleability along-with examples.",https://bit.ly/2pSVK8A,3,Part 1,,,,
2073,,,,,,,,,,,,,
2074,,,,,,,,,,,,,
2075,,,,,,,,,,,,,
2076,,,,,,,,,,,,,
2077,,,,,,,,,,,,,
2078,,,,,,,,,,,,,
2079,,,,,,,,,,,,,
2080,,,,,,,,,,,,,
2081,,,,,,,,,,,,,
2082,,,,,,,,,,,,,
2083,,,,,,,,,,,,,
2084,,,,,,,,,,,,,
2085,,,,,,,,,,,,,
2086,,,,,,,,,,,,,
2087,,,,,,,,,,,,,
2088,,,,,,,,,,,,,
2089,,,,,,,,,,,,,
2090,,,,,,,,,,,,,
2091,,,,,,,,,,,,,
2092,,,,,,,,,,,,,
2093,,,,,,,,,,,,,
2094,,,,,,,,,,,,,
2095,,,,,,,,,,,,,
2096,,,,,,,,,,,,,
2097,,,,,,,,,,,,,
2098,,,,,,,,,,,,,
2099,,,,,,,,,,,,,
2100,,,,,,,,,,,,,
2101,,,,,,,,,,,,,
2102,,,,,,,,,,,,,
2103,,,,,,,,,,,,,
2104,,,,,,,,,,,,,
2105,,,,,,,,,,,,,
2106,,,,,,,,,,,,,
2107,,,,,,,,,,,,,
2108,,,,,,,,,,,,,
2109,,,,,,,,,,,,,
2110,,,,,,,,,,,,,
2111,,,,,,,,,,,,,
2112,,,,,,,,,,,,,
2113,,,,,,,,,,,,,
2114,,,,,,,,,,,,,
2115,,,,,,,,,,,,,
2116,,,,,,,,,,,,,
2117,,,,,,,,,,,,,
2118,,,,,,,,,,,,,
2119,,,,,,,,,,,,,
2120,,,,,,,,,,,,,
2121,,,,,,,,,,,,,
2122,,,,,,,,,,,,,
2123,,,,,,,,,,,,,
2124,,,,,,,,,,,,,
2125,,,,,,,,,,,,,
2126,,,,,,,,,,,,,
2127,,,,,,,,,,,,,
2128,,,,,,,,,,,,,
2129,,,,,,,,,,,,,
2130,,,,,,,,,,,,,
2131,,,,,,,,,,,,,
2132,,,,,,,,,,,,,
2133,Tamil,9,Science,இயக்கம் (Motion) - பாகம் 1/3 (Part 1/3),https://www.youtube.com/watch?v=G3Wk7hBy1ug,"In this video, types of motion, difference between distance and displacement and the difference between speed and velocity and the concept of acceleration are covered.",http://bit.ly/2BwVumZ,0,,,,,
2134,Tamil,9,Science,இயக்கம் (Motion) - பாகம் 2/3 (Part 2/3),https://www.youtube.com/watch?v=3IsNbYoYnHw,"In this video, graphical representation of distance, displacement and velocity is covered.",http://bit.ly/2o5cIR7,1,,,,,
2135,Tamil,9,Science,இயக்கம் (Motion) - பாகம் 3/3 (Part 3/3),https://www.youtube.com/watch?v=FkTCRMYqsmE,Learn about equations of motion and their derivation using graphical methods in this final video on the topic motion.,http://bit.ly/2CqH0lr,2,,,,,
2136,Tamil,9,Science,அணு அமைப்பு (Atomic Structure),https://www.youtube.com/watch?v=8RFG4IOnLos,"In this video, the atomic models like Rutherford's model, Bohr's model etc. are explained. Concepts like atomic number, mass number, isotopes etc. are explained.",http://bit.ly/2ExLbhq,3,,,,,
2137,,,,,,,,,,,,,
2138,,,,,,,,,,,,,
2139,,,,,,,,,,,,,
2140,,,,,,,,,,,,,
2141,,,,,,,,,,,,,
2142,,,,,,,,,,,,,
2143,,,,,,,,,,,,,
2144,,,,,,,,,,,,,
2145,,,,,,,,,,,,,
2146,,,,,,,,,,,,,
2147,,,,,,,,,,,,,
2148,,,,,,,,,,,,,
2149,,,,,,,,,,,,,
2150,,,,,,,,,,,,,
2151,,,,,,,,,,,,,
2152,,,,,,,,,,,,,
2153,,,,,,,,,,,,,
2154,,,,,,,,,,,,,
2155,,,,,,,,,,,,,
2156,,,,,,,,,,,,,
2157,,,,,,,,,,,,,
2158,,,,,,,,,,,,,
2159,,,,,,,,,,,,,
2160,,,,,,,,,,,,,
2161,,,,,,,,,,,,,
2162,,,,,,,,,,,,,
2163,,,,,,,,,,,,,
2164,,,,,,,,,,,,,
2165,,,,,,,,,,,,,
2166,,,,,,,,,,,,,
2167,,,,,,,,,,,,,
2168,,,,,,,,,,,,,
2169,,,,,,,,,,,,,
2170,,,,,,,,,,,,,
2171,,,,,,,,,,,,,
2172,,,,,,,,,,,,,
2173,,,,,,,,,,,,,
2174,,,,,,,,,,,,,
2175,,,,,,,,,,,,,
2176,,,,,,,,,,,,,
2177,,,,,,,,,,,,,
2178,,,,,,,,,,,,,
2179,,,,,,,,,,,,,
2180,,,,,,,,,,,,,
2181,,,,,,,,,,,,,
2182,,,,,,,,,,,,,
2183,,,,,,,,,,,,,
2184,,,,,,,,,,,,,
2185,,,,,,,,,,,,,
2186,,,,,,,,,,,,,
2187,,,,,,,,,,,,,
2188,,,,,,,,,,,,,
2189,,,,,,,,,,,,,
2190,,,,,,,,,,,,,
2191,,,,,,,,,,,,,
2192,,,,,,,,,,,,,
2193,,,,,,,,,,,,,
2194,,,,,,,,,,,,,
2195,,,,,,,,,,,,,
2196,,,,,,,,,,,,,
2197,,,,,,,,,,,,,
2198,,,,,,,,,,,,,
2199,,,,,,,,,,,,,
2200,,,,,,,,,,,,,
2201,,,,,,,,,,,,,
2202,,,,,,,,,,,,,
2203,,,,,,,,,,,,,
2204,,,,,,,,,,,,,
2205,,,,,,,,,,,,,
2206,,,,,,,,,,,,,
2207,,,,,,,,,,,,,
2208,,,,,,,,,,,,,
2209,,,,,,,,,,,,,
2210,,,,,,,,,,,,,
2211,,,,,,,,,,,,,
2212,,,,,,,,,,,,,
2213,,,,,,,,,,,,,
2214,,,,,,,,,,,,,
2215,,,,,,,,,,,,,
2216,,,,,,,,,,,,,
2217,,,,,,,,,,,,,
2218,,,,,,,,,,,,,
2219,,,,,,,,,,,,,
2220,,,,,,,,,,,,,
2221,,,,,,,,,,,,,
2222,,,,,,,,,,,,,
2223,,,,,,,,,,,,,
2224,,,,,,,,,,,,,
2225,,,,,,,,,,,,,
2226,,,,,,,,,,,,,
2227,,,,,,,,,,,,,
2228,,,,,,,,,,,,,
2229,,,,,,,,,,,,,
2230,,,,,,,,,,,,,
2231,,,,,,,,,,,,,
2232,,,,,,,,,,,,,
2233,Tamil,9,Maths,எண் அமைப்பு - பாகம்1/2 (Number System - Part 1/2) - Class 9 Maths - Tamil,https://www.youtube.com/watch?v=j2w15y8jml4&list=PLFBHsqw1knQcXAfmP_dz3nZ4d_qjBT2CC&index=1,"Types of numbers, natural, whole, integers etc. are explained. Expressing rational numbers in decimal form is also taken up.Taught by: Kartik Vignesh",http://bit.ly/2mCYyog,0,,,,,
2234,Tamil,9,Maths,எண் அமைப்பு - பாகம்2/2 (Number System - Part 2/2) - Class 9 Maths - Tamil,https://www.youtube.com/watch?v=reyUEUhUfoc&list=PLFBHsqw1knQcXAfmP_dz3nZ4d_qjBT2CC&index=3,This video takes up irrational and real numbers. The method of plotting irrational numbers on the real number line is explained.,http://bit.ly/2nxg78w,2,,,,,
2235,Tamil,9,Maths,வடிவியல்ஒருங்கிணைக்க(Coordinate Geometry) - Class 9 Maths - Tamil,https://www.youtube.com/watch?v=qVgXTYGM8go&list=PLFBHsqw1knQcXAfmP_dz3nZ4d_qjBT2CC&index=2,"This video explains coordinate geometry, primarily Cartesian Coordinate system. Concepts of coordinates of a point, quadrants, etc. are discussed. Plotting a point on the coordinate plane is explained with examples and method of calculating the distance between two points is explained.",http://bit.ly/2mk9ciG,3,,,,,
2236,Tamil,9,Maths,வடிவியல் - பாகம் 1/2 (Geometry - Part 1/2) - Class 9 Maths - Tamil,https://www.youtube.com/watch?v=y69tLsdgMFs&list=PLFBHsqw1knQcXAfmP_dz3nZ4d_qjBT2CC&index=4,"This video explains the basic concepts of geometry like parallel lines, acute/ obtuse angles, transversals, complementary/ supplementary angles etc.",http://bit.ly/2mk90zY,0,,,,,
2237,Tamil,9,Maths,வடிவியல் - பாகம் 2/2 (Geometry - Part 2/2) - Class 9 Maths - Tamil,https://www.youtube.com/watch?v=PFWOFyA8PfI&list=PLFBHsqw1knQcXAfmP_dz3nZ4d_qjBT2CC&index=5,This video covers congruence of triangles and the tests for congruence. An illustrative example is given at the end that covers many of the concepts covered in this chapter.,http://bit.ly/2mkavOv,2,,,,,
2238,,,,,,,,,,,,,
2239,,,,,,,,,,,,,
2240,,,,,,,,,,,,,
2241,,,,,,,,,,,,,
2242,,,,,,,,,,,,,
2243,,,,,,,,,,,,,
2244,,,,,,,,,,,,,
2245,,,,,,,,,,,,,
2246,,,,,,,,,,,,,
2247,,,,,,,,,,,,,
2248,,,,,,,,,,,,,
2249,,,,,,,,,,,,,
2250,,,,,,,,,,,,,
2251,,,,,,,,,,,,,
2252,,,,,,,,,,,,,
2253,,,,,,,,,,,,,
2254,,,,,,,,,,,,,
2255,,,,,,,,,,,,,
2256,,,,,,,,,,,,,
2257,,,,,,,,,,,,,
2258,,,,,,,,,,,,,
2259,,,,,,,,,,,,,
2260,,,,,,,,,,,,,
2261,,,,,,,,,,,,,
2262,,,,,,,,,,,,,
2263,,,,,,,,,,,,,
2264,,,,,,,,,,,,,
2265,,,,,,,,,,,,,
2266,,,,,,,,,,,,,
2267,,,,,,,,,,,,,
2268,,,,,,,,,,,,,
2269,,,,,,,,,,,,,
2270,,,,,,,,,,,,,
2271,,,,,,,,,,,,,
2272,,,,,,,,,,,,,
2273,,,,,,,,,,,,,
2274,,,,,,,,,,,,,
2275,,,,,,,,,,,,,
2276,,,,,,,,,,,,,
2277,,,,,,,,,,,,,
2278,,,,,,,,,,,,,
2279,,,,,,,,,,,,,
2280,,,,,,,,,,,,,
2281,,,,,,,,,,,,,
2282,,,,,,,,,,,,,
2283,,,,,,,,,,,,,
2284,,,,,,,,,,,,,
2285,,,,,,,,,,,,,
2286,,,,,,,,,,,,,
2287,,,,,,,,,,,,,
2288,,,,,,,,,,,,,
2289,,,,,,,,,,,,,
2290,,,,,,,,,,,,,
2291,,,,,,,,,,,,,
2292,,,,,,,,,,,,,
2293,,,,,,,,,,,,,
2294,,,,,,,,,,,,,
2295,,,,,,,,,,,,,
2296,,,,,,,,,,,,,
2297,,,,,,,,,,,,,
2298,,,,,,,,,,,,,
2299,,,,,,,,,,,,,
2300,,,,,,,,,,,,,
2301,,,,,,,,,,,,,
2302,,,,,,,,,,,,,
2303,,,,,,,,,,,,,
2304,,,,,,,,,,,,,
2305,,,,,,,,,,,,,
2306,,,,,,,,,,,,,
2307,,,,,,,,,,,,,
2308,,,,,,,,,,,,,
2309,,,,,,,,,,,,,
2310,,,,,,,,,,,,,
2311,,,,,,,,,,,,,
2312,,,,,,,,,,,,,
2313,,,,,,,,,,,,,
2314,,,,,,,,,,,,,
2315,,,,,,,,,,,,,
2316,,,,,,,,,,,,,
2317,,,,,,,,,,,,,
2318,,,,,,,,,,,,,
2319,,,,,,,,,,,,,
2320,,,,,,,,,,,,,
2321,,,,,,,,,,,,,
2322,,,,,,,,,,,,,
2323,,,,,,,,,,,,,
2324,,,,,,,,,,,,,
2325,,,,,,,,,,,,,
2326,,,,,,,,,,,,,
2327,,,,,,,,,,,,,
2328,,,,,,,,,,,,,
2329,,,,,,,,,,,,,
2330,,,,,,,,,,,,,
2331,,,,,,,,,,,,,
2332,,,,,,,,,,,,,
2333,Telugu,10,Maths,నిరూపక జ్యామితి (Co-ordinate Geometry) - భాగం ౧/౩ (Part 1/3),https://www.youtube.com/watch?v=fLuC8xRfU1w&list=PLFBHsqw1knQdmmKo0FuRi6cCB0_f3sgE5&index=3,"In this video, the motivation for the chapter is built and the axes and quadrants are defined.", ,0,,,,,
